conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,casefolding,cleanedtext,stopwordremoved,stemmingtext,tokenize
1797781592754331657,Tue Jun 04 00:18:30 +0000 2024,5,@worksfess Pikirin aja di luar sana banyak orang yg gapunya kerjaan sampe harus pinjol demi beli beras puasa demi bisa ngeprint CV pulang menghadapi muka kecewa orang tua karena ga lolos interview Nah kalo udah gini setidaknya kerasa kan beruntungnya kamu yg punya kerjaan?,1797784959803097153,,worksfess,in,she/her ll 20+,0,0,0,https://x.com/lavaytera/status/1797784959803097153,852309885286875136,lavaytera,@worksfess pikirin aja di luar sana banyak orang yg gapunya kerjaan sampe harus pinjol demi beli beras puasa demi bisa ngeprint cv pulang menghadapi muka kecewa orang tua karena ga lolos interview nah kalo udah gini setidaknya kerasa kan beruntungnya kamu yg punya kerjaan?,pikirin aja di luar sana banyak orang yg gapunya kerjaan sampe harus pinjol demi beli beras puasa demi bisa ngeprint cv pulang menghadapi muka kecewa orang tua karena ga lolos interview nah kalo udah gini setidaknya kerasa kan beruntungnya kamu yg punya kerjaan,pikirin orang gapunya kerjaan sampe pinjol beli beras puasa ngeprint cv pulang menghadapi muka kecewa orang tua ga lolos interview udah gini kerasa beruntungnya kerjaan,pikirin orang gapunya kerja sampe pinjol beli beras puasa ngeprint cv pulang hadap muka kecewa orang tua ga lolos interview udah gin rasa untung kerja,"['pikirin', 'orang', 'gapunya', 'kerja', 'sampe', 'pinjol', 'beli', 'beras', 'puasa', 'ngeprint', 'cv', 'pulang', 'hadap', 'muka', 'kecewa', 'orang', 'tua', 'ga', 'lolos', 'interview', 'udah', 'gin', 'rasa', 'untung', 'kerja']"
1797216793653875184,Sun Jun 02 11:23:30 +0000 2024,29,@tanyakanrl Follow duluan aja langsung follback nih,1797227536403075388,,tanyakanrl,in,,0,0,0,https://x.com/Aria_Consultant/status/1797227536403075388,773221980002721792,Aria_Consultant,@tanyakanrl follow duluan aja langsung follback nih,follow duluan aja langsung follback nih,follow duluan langsung follback,follow duluan langsung follback,"['follow', 'duluan', 'langsung', 'follback']"
1797944066988179834,Tue Jun 04 13:41:57 +0000 2024,3,@SerieA_Lawas Inter musim depan ga ada utang pinjol Marotta jadi presiden inter Zanetti tetap wapres Sepertinya Inter makin sulit juara serie B ,1797987154452451415,,SerieA_Lawas,in,,0,1,0,https://x.com/eka_internist1/status/1797987154452451415,1496367764684308480,eka_internist1,@seriea_lawas inter musim depan ga ada utang pinjol marotta jadi presiden inter zanetti tetap wapres sepertinya inter makin sulit juara serie b ,inter musim depan ga ada utang pinjol marotta jadi presiden inter zanetti tetap wapres sepertinya inter makin sulit juara serie b,inter musim ga utang pinjol marotta presiden inter zanetti wapres inter sulit juara serie b,inter musim ga utang pinjol marotta presiden inter zanetti wapres inter sulit juara serie b,"['inter', 'musim', 'ga', 'utang', 'pinjol', 'marotta', 'presiden', 'inter', 'zanetti', 'wapres', 'inter', 'sulit', 'juara', 'serie', 'b']"
1797432463972815256,Mon Jun 03 00:57:48 +0000 2024,4,Pelajaran aja sih jadinya Kalo mau pinjol ya mending buat diri sendiri Karena orang lain belum tentu bayar utangnya Ruginya banyak sumpah ini mas tama Udah rugi uang rugi BI check belum lagi disuruh resign Double double,1797432463972815256,,,in,,0,0,1,https://x.com/ArthurianWitch/status/1797432463972815256,538110887,ArthurianWitch,pelajaran aja sih jadinya kalo mau pinjol ya mending buat diri sendiri karena orang lain belum tentu bayar utangnya ruginya banyak sumpah ini mas tama udah rugi uang rugi bi check belum lagi disuruh resign double double,pelajaran aja sih jadinya kalo mau pinjol ya mending buat diri sendiri karena orang lain belum tentu bayar utangnya ruginya banyak sumpah ini mas tama udah rugi uang rugi bi check belum lagi disuruh resign double double,pelajaran pinjol mending orang bayar utangnya ruginya sumpah mas tama udah rugi uang rugi bi check disuruh resign double double,ajar pinjol mending orang bayar utang rugi sumpah mas tama udah rugi uang rugi bi check suruh resign double double,"['ajar', 'pinjol', 'mending', 'orang', 'bayar', 'utang', 'rugi', 'sumpah', 'mas', 'tama', 'udah', 'rugi', 'uang', 'rugi', 'bi', 'check', 'suruh', 'resign', 'double', 'double']"
1797339180810523027,Sun Jun 02 18:47:08 +0000 2024,4,Jelek bgt mukanya pasti kontolnya loyo karena kebanyakan ngelem. Buat sendernya sedih gw bacanya. Why?? Kek semudah itu buat pinjol ke orang yang notabene belom kenal dari lahir gitu loh. Semoga cepet selesai masalahnya ya,1797339180810523027,,,in,Ndes!,0,0,0,https://x.com/balonadadua/status/1797339180810523027,3286160696,balonadadua,jelek bgt mukanya pasti kontolnya loyo karena kebanyakan ngelem. buat sendernya sedih gw bacanya. why?? kek semudah itu buat pinjol ke orang yang notabene belom kenal dari lahir gitu loh. semoga cepet selesai masalahnya ya,jelek bgt mukanya pasti kontolnya loyo karena kebanyakan ngelem  buat sendernya sedih gw bacanya  why   kek semudah itu buat pinjol ke orang yang notabene belom kenal dari lahir gitu loh  semoga cepet selesai masalahnya ya,jelek mukanya kontolnya loyo kebanyakan ngelem sendernya sedih gw bacanya why kek semudah pinjol orang notabene belom kenal lahir gitu loh semoga cepet selesai,jelek muka kontol loyo banyak ngelem sender sedih gw baca why kek mudah pinjol orang notabene bom kenal lahir gitu loh moga cepet selesai,"['jelek', 'muka', 'kontol', 'loyo', 'banyak', 'ngelem', 'sender', 'sedih', 'gw', 'baca', 'why', 'kek', 'mudah', 'pinjol', 'orang', 'notabene', 'bom', 'kenal', 'lahir', 'gitu', 'loh', 'moga', 'cepet', 'selesai']"
1797595086987129331,Tue Jun 04 00:37:35 +0000 2024,9,@yangjujuw Daftarin pinjol aja kalo anaknya gak ada itikad baik. Ada kan foto ktp sama dia pegang ktp. Biar tau rasa,1797789765045219635,,yangjujuw,in,,0,0,0,https://x.com/allenminheeku/status/1797789765045219635,1266571714932031491,allenminheeku,@yangjujuw daftarin pinjol aja kalo anaknya gak ada itikad baik. ada kan foto ktp sama dia pegang ktp. biar tau rasa,daftarin pinjol aja kalo anaknya gak ada itikad baik  ada kan foto ktp sama dia pegang ktp  biar tau rasa,daftarin pinjol anaknya gak itikad foto ktp pegang ktp biar tau,daftarin pinjol anak gak itikad foto ktp pegang ktp biar tau,"['daftarin', 'pinjol', 'anak', 'gak', 'itikad', 'foto', 'ktp', 'pegang', 'ktp', 'biar', 'tau']"
1796352335968637217,Fri May 31 01:25:46 +0000 2024,19,Udah kayak daftar pinjol cuma modal KTP bisa langsung gol Bisa dapet gaji setara manajer Pasti gajinya gak kepotong tapera Mentan : Menteri Setan https://t.co/jJcWEism6j,1796352335968637217,https://pbs.twimg.com/media/GO3s7C7aYAAY7k-.jpg,,in,"Anseong-si, Republic of Korea",1,8,4,https://x.com/Kopipait__78/status/1796352335968637217,1236229061552140288,Kopipait__78,udah kayak daftar pinjol cuma modal ktp bisa langsung gol bisa dapet gaji setara manajer pasti gajinya gak kepotong tapera mentan : menteri setan https://t.co/jjcweism6j,udah kayak daftar pinjol cuma modal ktp bisa langsung gol bisa dapet gaji setara manajer pasti gajinya gak kepotong tapera mentan   menteri setan,udah kayak daftar pinjol modal ktp langsung gol dapet gaji setara manajer gajinya gak kepotong tapera mentan menteri setan,udah kayak daftar pinjol modal ktp langsung gol dapet gaji tara manajer gaji gak potong tapera tan menteri setan,"['udah', 'kayak', 'daftar', 'pinjol', 'modal', 'ktp', 'langsung', 'gol', 'dapet', 'gaji', 'tara', 'manajer', 'gaji', 'gak', 'potong', 'tapera', 'tan', 'menteri', 'setan']"
1796909120064512010,Sat Jun 01 14:18:13 +0000 2024,15,Masup ga jam segini? #zonauang,1796909120064512010,,,in,start 08:00 - sleepð¤,0,0,0,https://x.com/bnrbgt/status/1796909120064512010,1616271314578460673,bnrbgt,masup ga jam segini? #zonauang,masup ga jam segini   zonauang,masup ga jam segini zonauang,masup ga jam gin zonauang,"['masup', 'ga', 'jam', 'gin', 'zonauang']"
1795648316300243437,Wed May 29 23:31:07 +0000 2024,5,@seekforjustices Ini modus udah sering banget dan gak ada kaitannya sm pinjol. Bbrp korban bahkan mau diajak vcs trus diancam mau disebarkan. Korban yg sdh pernah tfr akan diteror secara bertahap 1 pelaku vcs 2 (ngaku) wartawan 3 (ngaku) polisi Intinya mereka semua minta tebusan ...,1795961095410086361,,seekforjustices,in,Indonesia,0,2,2,https://x.com/iamagoodwife/status/1795961095410086361,742949451287961600,iamagoodwife,@seekforjustices ini modus udah sering banget dan gak ada kaitannya sm pinjol. bbrp korban bahkan mau diajak vcs trus diancam mau disebarkan. korban yg sdh pernah tfr akan diteror secara bertahap 1 pelaku vcs 2 (ngaku) wartawan 3 (ngaku) polisi intinya mereka semua minta tebusan ...,ini modus udah sering banget dan gak ada kaitannya sm pinjol  bbrp korban bahkan mau diajak vcs trus diancam mau disebarkan  korban yg sdh pernah tfr akan diteror secara bertahap  pelaku vcs   ngaku  wartawan   ngaku  polisi intinya mereka semua minta tebusan,modus udah banget gak kaitannya sm pinjol bbrp korban diajak vcs trus diancam disebarkan korban sdh tfr diteror bertahap pelaku vcs ngaku wartawan ngaku polisi intinya tebusan,modus udah banget gak kait sm pinjol bbrp korban ajak vcs trus ancam sebar korban sdh tfr teror tahap laku vcs ngaku wartawan ngaku polisi inti tebus,"['modus', 'udah', 'banget', 'gak', 'kait', 'sm', 'pinjol', 'bbrp', 'korban', 'ajak', 'vcs', 'trus', 'ancam', 'sebar', 'korban', 'sdh', 'tfr', 'teror', 'tahap', 'laku', 'vcs', 'ngaku', 'wartawan', 'ngaku', 'polisi', 'inti', 'tebus']"
1797155807018316114,Sun Jun 02 06:38:28 +0000 2024,5,Orang lain pada iri sama Raffi Ahmad dan sekelasnya. Lah gue malah iri sama orang gila. Ga ada beban pikiran.,1797155807018316114,,,in,,0,1,3,https://x.com/SamaPinjol/status/1797155807018316114,1696363956007522304,SamaPinjol,orang lain pada iri sama raffi ahmad dan sekelasnya. lah gue malah iri sama orang gila. ga ada beban pikiran.,orang lain pada iri sama raffi ahmad dan sekelasnya  lah gue malah iri sama orang gila  ga ada beban pikiran,orang iri raffi ahmad sekelasnya gue iri orang gila ga beban pikiran,orang iri raffi ahmad kelas gue iri orang gila ga beban pikir,"['orang', 'iri', 'raffi', 'ahmad', 'kelas', 'gue', 'iri', 'orang', 'gila', 'ga', 'beban', 'pikir']"
1797083697671545095,Sun Jun 02 01:51:56 +0000 2024,2,Instagram dan facebook kan sama-sama dari meta. Tapi kenapa preferensi iklannya bisa beda. Di fb banyak banget iklan pinjol &amp; judol. Udah gw hide gw report ganti preferensi iklan gw tetep aja muncul. Tp kalau di ig bersih. Iklan paling ttg lifestyle musik baru tempat wisata,1797083697671545095,,,in,Indonesia,0,2,0,https://x.com/triiwidyan/status/1797083697671545095,410406372,triiwidyan,instagram dan facebook kan sama-sama dari meta. tapi kenapa preferensi iklannya bisa beda. di fb banyak banget iklan pinjol &amp; judol. udah gw hide gw report ganti preferensi iklan gw tetep aja muncul. tp kalau di ig bersih. iklan paling ttg lifestyle musik baru tempat wisata,instagram dan facebook kan sama sama dari meta  tapi kenapa preferensi iklannya bisa beda  di fb banyak banget iklan pinjol  amp  judol  udah gw hide gw report ganti preferensi iklan gw tetep aja muncul  tp kalau di ig bersih  iklan paling ttg lifestyle musik baru tempat wisata,instagram facebook meta preferensi iklannya beda fb banget iklan pinjol amp judol udah gw hide gw report ganti preferensi iklan gw tetep muncul tp ig bersih iklan lifestyle musik wisata,instagram facebook meta preferensi iklan beda fb banget iklan pinjol amp judol udah gw hide gw report ganti preferensi iklan gw tetep muncul tp ig bersih iklan lifestyle musik wisata,"['instagram', 'facebook', 'meta', 'preferensi', 'iklan', 'beda', 'fb', 'banget', 'iklan', 'pinjol', 'amp', 'judol', 'udah', 'gw', 'hide', 'gw', 'report', 'ganti', 'preferensi', 'iklan', 'gw', 'tetep', 'muncul', 'tp', 'ig', 'bersih', 'iklan', 'lifestyle', 'musik', 'wisata']"
1797177226414485976,Sun Jun 02 08:03:35 +0000 2024,2,Dulu pas belum punya pinjol setiap gajian ngasih ortu tapi cuma lewat buat bayar utang mereka. Padahal pengen banget ngasih uang ke ortu tuh buat mereka seneng-seneng,1797177226414485976,,,in,,0,1,0,https://x.com/fidodhan/status/1797177226414485976,1777016652271661056,fidodhan,dulu pas belum punya pinjol setiap gajian ngasih ortu tapi cuma lewat buat bayar utang mereka. padahal pengen banget ngasih uang ke ortu tuh buat mereka seneng-seneng,dulu pas belum punya pinjol setiap gajian ngasih ortu tapi cuma lewat buat bayar utang mereka  padahal pengen banget ngasih uang ke ortu tuh buat mereka seneng seneng,pas pinjol gajian ngasih ortu bayar utang pengen banget ngasih uang ortu tuh seneng seneng,pas pinjol gaji ngasih ortu bayar utang ken banget ngasih uang ortu tuh neng neng,"['pas', 'pinjol', 'gaji', 'ngasih', 'ortu', 'bayar', 'utang', 'ken', 'banget', 'ngasih', 'uang', 'ortu', 'tuh', 'neng', 'neng']"
1798128284640952638,Tue Jun 04 23:02:45 +0000 2024,9,Aplikasi Sistem Informasi Data Pemilih (Sidalih) akan menjamin transparansi dan akurasi data pemilih. Transparansi data pemilih akan membangun kepercayaan masyarakat dan integritas penyelenggara pemilu. Bayar 2jt Mbappe Luhut Pinjol #Gajike13Cair Sumatera Innalillahi https://t.co/pkxiViLOel,1798128284640952638,https://pbs.twimg.com/media/GPQ8JUeawAAKNLs.jpg,,in,Indonesia,1,3,9,https://x.com/Anggita_lung/status/1798128284640952638,2907040202,Anggita_lung,aplikasi sistem informasi data pemilih (sidalih) akan menjamin transparansi dan akurasi data pemilih. transparansi data pemilih akan membangun kepercayaan masyarakat dan integritas penyelenggara pemilu. bayar 2jt mbappe luhut pinjol #gajike13cair sumatera innalillahi https://t.co/pkxiviloel,aplikasi sistem informasi data pemilih  sidalih  akan menjamin transparansi dan akurasi data pemilih  transparansi data pemilih akan membangun kepercayaan masyarakat dan integritas penyelenggara pemilu  bayar jt mbappe luhut pinjol  gajikecair sumatera innalillahi,aplikasi sistem informasi data pemilih sidalih menjamin transparansi akurasi data pemilih transparansi data pemilih membangun kepercayaan masyarakat integritas penyelenggara pemilu bayar jt mbappe luhut pinjol gajikecair sumatera innalillahi,aplikasi sistem informasi data pilih sidalih jamin transparansi akurasi data pilih transparansi data pilih bangun percaya masyarakat integritas selenggara milu bayar jt mbappe luhut pinjol gajikecair sumatera innalillahi,"['aplikasi', 'sistem', 'informasi', 'data', 'pilih', 'sidalih', 'jamin', 'transparansi', 'akurasi', 'data', 'pilih', 'transparansi', 'data', 'pilih', 'bangun', 'percaya', 'masyarakat', 'integritas', 'selenggara', 'milu', 'bayar', 'jt', 'mbappe', 'luhut', 'pinjol', 'gajikecair', 'sumatera', 'innalillahi']"
1797929057138667524,Tue Jun 04 09:51:05 +0000 2024,9,Jadi makin optimis gue sama generasi emas 2045. Bayangkan uang BUMN digunakan seenak jidat buat keperluan pribadi dari pinjol deposito koperasi kartu kredit dan belanja foya-foya.,1797929057138667524,,,in,Indonesia,0,1,7,https://x.com/revolutia/status/1797929057138667524,14072986,revolutia,jadi makin optimis gue sama generasi emas 2045. bayangkan uang bumn digunakan seenak jidat buat keperluan pribadi dari pinjol deposito koperasi kartu kredit dan belanja foya-foya.,jadi makin optimis gue sama generasi emas   bayangkan uang bumn digunakan seenak jidat buat keperluan pribadi dari pinjol deposito koperasi kartu kredit dan belanja foya foya,optimis gue generasi emas bayangkan uang bumn seenak jidat keperluan pribadi pinjol deposito koperasi kartu kredit belanja foya foya,optimis gue generasi emas bayang uang bumn enak jidat perlu pribadi pinjol deposito koperasi kartu kredit belanja foya foya,"['optimis', 'gue', 'generasi', 'emas', 'bayang', 'uang', 'bumn', 'enak', 'jidat', 'perlu', 'pribadi', 'pinjol', 'deposito', 'koperasi', 'kartu', 'kredit', 'belanja', 'foya', 'foya']"
1798142031564546048,Tue Jun 04 23:57:22 +0000 2024,12,Sesungguhnya OPM ini gerombolan penjahat yang menginginkan Papua terpuruk OPM selalu menginginkan pertumpahan dar4h dan ingin masyarakat menderita. Mereka penjahat-penjahat kemanusiaan OPM wajib ditump4s #TumpasKSTPelanggarHAM Bayar 2jt Mbappe Luhut Pinjol https://t.co/pgFRtlmnz0,1798142031564546048,https://pbs.twimg.com/ext_tw_video_thumb/1798141881479827456/pu/img/BUWWbX0DKnpQzm8j.jpg,,in,"Bandung, Indonesia",1,5,12,https://x.com/septixtang/status/1798142031564546048,1334156528174022659,septixtang,sesungguhnya opm ini gerombolan penjahat yang menginginkan papua terpuruk opm selalu menginginkan pertumpahan dar4h dan ingin masyarakat menderita. mereka penjahat-penjahat kemanusiaan opm wajib ditump4s #tumpaskstpelanggarham bayar 2jt mbappe luhut pinjol https://t.co/pgfrtlmnz0,sesungguhnya opm ini gerombolan penjahat yang menginginkan papua terpuruk opm selalu menginginkan pertumpahan darh dan ingin masyarakat menderita  mereka penjahat penjahat kemanusiaan opm wajib ditumps  tumpaskstpelanggarham bayar jt mbappe luhut pinjol,sesungguhnya opm gerombolan penjahat papua terpuruk opm pertumpahan darh masyarakat menderita penjahat penjahat kemanusiaan opm wajib ditumps tumpaskstpelanggarham bayar jt mbappe luhut pinjol,sungguh opm gerombol jahat papua puruk opm tumpah darh masyarakat derita jahat jahat manusia opm wajib ditumps tumpaskstpelanggarham bayar jt mbappe luhut pinjol,"['sungguh', 'opm', 'gerombol', 'jahat', 'papua', 'puruk', 'opm', 'tumpah', 'darh', 'masyarakat', 'derita', 'jahat', 'jahat', 'manusia', 'opm', 'wajib', 'ditumps', 'tumpaskstpelanggarham', 'bayar', 'jt', 'mbappe', 'luhut', 'pinjol']"
1798128194169839925,Tue Jun 04 23:02:23 +0000 2024,9,Warga Sipil yang Ditembak OPM di Puncak Jaya Bukan Anggota TNI Hoax sengaja disebar oleh OPM dan simpatisannya untuk menciptakan keresahan dan ketakutan serta mengganggu kondusifitas kehidupan masyarakat. ___ #TumpasKSTPelanggarHAM Bayar 2jt Mbappe Luhut Pinjol https://t.co/JQ2NJY9P6m,1798128194169839925,https://pbs.twimg.com/media/GPQ8Dx-bwAA0XrF.jpg,,in,"East Java, Indonesia",0,2,6,https://x.com/Hansunriko/status/1798128194169839925,1349266626844061696,Hansunriko,warga sipil yang ditembak opm di puncak jaya bukan anggota tni hoax sengaja disebar oleh opm dan simpatisannya untuk menciptakan keresahan dan ketakutan serta mengganggu kondusifitas kehidupan masyarakat. ___ #tumpaskstpelanggarham bayar 2jt mbappe luhut pinjol https://t.co/jq2njy9p6m,warga sipil yang ditembak opm di puncak jaya bukan anggota tni hoax sengaja disebar oleh opm dan simpatisannya untuk menciptakan keresahan dan ketakutan serta mengganggu kondusifitas kehidupan masyarakat       tumpaskstpelanggarham bayar jt mbappe luhut pinjol,warga sipil ditembak opm puncak jaya anggota tni hoax sengaja disebar opm simpatisannya menciptakan keresahan ketakutan mengganggu kondusifitas kehidupan masyarakat tumpaskstpelanggarham bayar jt mbappe luhut pinjol,warga sipil tembak opm puncak jaya anggota tni hoax sengaja sebar opm simpatisan cipta resah takut ganggu kondusifitas hidup masyarakat tumpaskstpelanggarham bayar jt mbappe luhut pinjol,"['warga', 'sipil', 'tembak', 'opm', 'puncak', 'jaya', 'anggota', 'tni', 'hoax', 'sengaja', 'sebar', 'opm', 'simpatisan', 'cipta', 'resah', 'takut', 'ganggu', 'kondusifitas', 'hidup', 'masyarakat', 'tumpaskstpelanggarham', 'bayar', 'jt', 'mbappe', 'luhut', 'pinjol']"
1797608601927991347,Mon Jun 03 12:37:43 +0000 2024,2,Tapera ini tabungan bukan utang atau pajak Tapi kalau tidak nyetor akan ditagih dan ada sanksinya. Jadi kayak pinjol aja Yg namanya tabungan itu ya kalau ada duit sisa baru nyetor,1797608601927991347,,,in,Here & There ,0,0,3,https://x.com/SamSoegi/status/1797608601927991347,193991278,SamSoegi,tapera ini tabungan bukan utang atau pajak tapi kalau tidak nyetor akan ditagih dan ada sanksinya. jadi kayak pinjol aja yg namanya tabungan itu ya kalau ada duit sisa baru nyetor,tapera ini tabungan bukan utang atau pajak tapi kalau tidak nyetor akan ditagih dan ada sanksinya  jadi kayak pinjol aja yg namanya tabungan itu ya kalau ada duit sisa baru nyetor,tapera tabungan utang pajak nyetor ditagih sanksinya kayak pinjol namanya tabungan duit sisa nyetor,tapera tabung utang pajak nyetor tagih sanksi kayak pinjol nama tabung duit sisa nyetor,"['tapera', 'tabung', 'utang', 'pajak', 'nyetor', 'tagih', 'sanksi', 'kayak', 'pinjol', 'nama', 'tabung', 'duit', 'sisa', 'nyetor']"
1796364736206188991,Fri May 31 03:01:41 +0000 2024,4,@archivedbymat @cokolezatos @worksfess Saranku mending daftar sendiri aja prakerjanya daripada lewat orang nanti ada pencurian data buat galbay pinjol sendernya ,1796376475748499629,,archivedbymat,in,,0,0,0,https://x.com/Kingpirate007/status/1796376475748499629,1697806292495306752,Kingpirate007,@archivedbymat @cokolezatos @worksfess saranku mending daftar sendiri aja prakerjanya daripada lewat orang nanti ada pencurian data buat galbay pinjol sendernya ,saranku mending daftar sendiri aja prakerjanya daripada lewat orang nanti ada pencurian data buat galbay pinjol sendernya,saranku mending daftar prakerjanya orang pencurian data galbay pinjol sendernya,saran mending daftar prakerjanya orang curi data galbay pinjol sender,"['saran', 'mending', 'daftar', 'prakerjanya', 'orang', 'curi', 'data', 'galbay', 'pinjol', 'sender']"
1798026444792361406,Tue Jun 04 16:18:04 +0000 2024,11,Eh? Ini BUMN kok terjerat Pinjol? ,1798026444792361406,,,in,,0,2,4,https://x.com/_haye_/status/1798026444792361406,753553855,_haye_,eh? ini bumn kok terjerat pinjol? ,eh  ini bumn kok terjerat pinjol,eh bumn terjerat pinjol,eh bumn jerat pinjol,"['eh', 'bumn', 'jerat', 'pinjol']"
1796437762670989427,Fri May 31 23:14:54 +0000 2024,4,@tirtaacademy @kadrunmampos Dosa aja ditebus harus nya utang pinjol juga sekalian..biar hidup makin afdol.,1796681793019765240,,tirtaacademy,in,,0,0,0,https://x.com/Noesa06/status/1796681793019765240,1597190996583862272,Noesa06,@tirtaacademy @kadrunmampos dosa aja ditebus harus nya utang pinjol juga sekalian..biar hidup makin afdol.,dosa aja ditebus harus nya utang pinjol juga sekalian  biar hidup makin afdol,dosa ditebus utang pinjol biar hidup afdol,dosa tebus utang pinjol biar hidup afdol,"['dosa', 'tebus', 'utang', 'pinjol', 'biar', 'hidup', 'afdol']"
1795648316300243437,Wed May 29 13:03:06 +0000 2024,3,@rfdsdq itu orang emang modus buat meras sampeyan kemungkinan dia itu dc cuma minta tf lagi buat kepentingan pribadi so. berhati hatilah dalam bersosial media apalagi sampai pinjol,1795803050281713797,,seekforjustices,in,,0,1,0,https://x.com/Fahmiii221/status/1795803050281713797,1735242431891898368,Fahmiii221,@rfdsdq itu orang emang modus buat meras sampeyan kemungkinan dia itu dc cuma minta tf lagi buat kepentingan pribadi so. berhati hatilah dalam bersosial media apalagi sampai pinjol,itu orang emang modus buat meras sampeyan kemungkinan dia itu dc cuma minta tf lagi buat kepentingan pribadi so  berhati hatilah dalam bersosial media apalagi sampai pinjol,orang emang modus meras sampeyan dc tf kepentingan pribadi so berhati hatilah bersosial media pinjol,orang emang modus ras sampeyan dc tf penting pribadi so hati hati sosial media pinjol,"['orang', 'emang', 'modus', 'ras', 'sampeyan', 'dc', 'tf', 'penting', 'pribadi', 'so', 'hati', 'hati', 'sosial', 'media', 'pinjol']"
1796554328490299649,Fri May 31 17:22:22 +0000 2024,167,@convomf pemerintahnya lagi mabok uang kekuasaan perampok tukang palak rakyatnya banyak yang gila tawuran warga klitih begal suporter bola pembunuhan pinjol..apalagi?? negara apa ini???!! https://t.co/4oq7YzWZcD,1796593073834897517,https://pbs.twimg.com/media/GO7H4UMboAELdxh.jpg,convomf,in,,1,0,16,https://x.com/situmejik/status/1796593073834897517,1315474206071517184,situmejik,@convomf pemerintahnya lagi mabok uang kekuasaan perampok tukang palak rakyatnya banyak yang gila tawuran warga klitih begal suporter bola pembunuhan pinjol..apalagi?? negara apa ini???!! https://t.co/4oq7yzwzcd,pemerintahnya lagi mabok uang kekuasaan perampok tukang palak rakyatnya banyak yang gila tawuran warga klitih begal suporter bola pembunuhan pinjol  apalagi   negara apa ini,pemerintahnya mabok uang kekuasaan perampok tukang palak rakyatnya gila tawuran warga klitih begal suporter bola pembunuhan pinjol negara,perintah mabok uang kuasa rampok tukang palak rakyat gila tawur warga klitih begal suporter bola bunuh pinjol negara,"['perintah', 'mabok', 'uang', 'kuasa', 'rampok', 'tukang', 'palak', 'rakyat', 'gila', 'tawur', 'warga', 'klitih', 'begal', 'suporter', 'bola', 'bunuh', 'pinjol', 'negara']"
1797993727904174468,Wed Jun 05 01:04:30 +0000 2024,2,@jokowi Pak ngurusin dulu masalah utama rakyat susah cari kerja gaji kecil pengeluaran besar pinjol judol merajalela. Bahkan ada yang makan pun susah. Bapak aja harus turun tangan untuk carikan kerjaan untuk dua putra Bapak yang pengangguran. Diluar sana masih jutaan yang nganggur Pak.,1798158924694339721,,jokowi,in,,0,0,0,https://x.com/Bumi39316/status/1798158924694339721,1748689927263715328,Bumi39316,@jokowi pak ngurusin dulu masalah utama rakyat susah cari kerja gaji kecil pengeluaran besar pinjol judol merajalela. bahkan ada yang makan pun susah. bapak aja harus turun tangan untuk carikan kerjaan untuk dua putra bapak yang pengangguran. diluar sana masih jutaan yang nganggur pak.,pak ngurusin dulu masalah utama rakyat susah cari kerja gaji kecil pengeluaran besar pinjol judol merajalela  bahkan ada yang makan pun susah  bapak aja harus turun tangan untuk carikan kerjaan untuk dua putra bapak yang pengangguran  diluar sana masih jutaan yang nganggur pak,ngurusin utama rakyat susah cari kerja gaji pengeluaran pinjol judol merajalela makan susah turun tangan carikan kerjaan putra pengangguran diluar jutaan nganggur,ngurusin utama rakyat susah cari kerja gaji keluar pinjol judol rajalela makan susah turun tangan cari kerja putra anggur luar juta nganggur,"['ngurusin', 'utama', 'rakyat', 'susah', 'cari', 'kerja', 'gaji', 'keluar', 'pinjol', 'judol', 'rajalela', 'makan', 'susah', 'turun', 'tangan', 'cari', 'kerja', 'putra', 'anggur', 'luar', 'juta', 'nganggur']"
